restaurant_id,product_key,date,log_price,fitted,residual
1,pizza stenfia (30 cm.),2022-11-06,2.6741486494265287,2.6741486494265283,4.440892098500626e-16
1,pizza stenfia (30 cm.),2022-11-12,2.6741486494265287,2.674148649426528,8.881784197001252e-16
1,pizza stenfia (30 cm.),2022-11-20,2.6741486494265287,2.6741486494265283,4.440892098500626e-16
1,pizza stenfia (30 cm.),2022-11-26,2.6741486494265287,2.6741486494265265,2.220446049250313e-15
1,pizza tricolore (30 cm.),2022-10-08,2.5572273113676265,2.5572273113676305,-3.9968028886505635e-15
1,pizza tricolore (30 cm.),2022-10-26,2.5572273113676265,2.5572273113676287,-2.220446049250313e-15
1,pizza tricolore (30 cm.),2022-11-05,2.5572273113676265,2.5572273113676247,1.7763568394002505e-15
1,pizza tricolore (30 cm.),2022-11-05,2.5572273113676265,2.5572273113676247,1.7763568394002505e-15
1,pizza tricolore (30 cm.),2022-11-01,2.5572273113676265,2.557227311367626,4.440892098500626e-16
1,pizza tricolore (30 cm.),2022-11-05,2.5572273113676265,2.5572273113676247,1.7763568394002505e-15
1,pizza al tonno (30 cm.),2022-10-18,2.388762789235098,2.388762789235104,-6.217248937900877e-15
1,pizza al tonno (30 cm.),2022-10-28,2.388762789235098,2.3887627892350967,1.3322676295501878e-15
1,pizza al tonno (30 cm.),2022-10-29,2.388762789235098,2.3887627892350993,-1.3322676295501878e-15
1,pizza al tonno (30 cm.),2022-11-11,2.388762789235098,2.388762789235101,-3.1086244689504383e-15
1,pizza al tonno (30 cm.),2022-11-11,2.388762789235098,2.388762789235101,-3.1086244689504383e-15
1,pizza al tonno (30 cm.),2022-11-18,2.388762789235098,2.388762789235103,-4.884981308350689e-15
1,pizza amatriciana (30 cm.),2022-10-11,2.2925347571405443,2.29253475714054,4.440892098500626e-15
1,pizza amatriciana (30 cm.),2022-10-23,2.2925347571405443,2.2925347571405448,-4.440892098500626e-16
1,pizza amatriciana (30 cm.),2022-10-30,2.2925347571405443,2.2925347571405417,2.6645352591003757e-15
1,pizza amatriciana (30 cm.),2022-10-28,2.2925347571405443,2.292534757140538,6.217248937900877e-15
1,pizza amatriciana (30 cm.),2022-11-05,2.2925347571405443,2.292534757140541,3.552713678800501e-15
1,pizza amatriciana (30 cm.),2022-11-08,2.2925347571405443,2.2925347571405426,1.7763568394002505e-15
1,pizza amatriciana (30 cm.),2022-11-18,2.2925347571405443,2.2925347571405443,0.0
1,pizza amatriciana (30 cm.),2022-11-19,2.2925347571405443,2.2925347571405434,8.881784197001252e-16
1,pizza amatriciana (30 cm.),2022-11-26,2.2925347571405443,2.2925347571405403,3.9968028886505635e-15
1,pizza amatriciana (30 cm.),2022-11-27,2.2925347571405443,2.292534757140541,3.552713678800501e-15
